gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
3872972805	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/209308719/original.jpg	https://www.inaturalist.org/photos/209308719					2022-06-24T14:38:07Z	caryl47		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	caryl47
3872969900	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/212838801/original.jpg	https://www.inaturalist.org/photos/212838801					2022-07-09T20:22:01Z	BlueHeronOnOut		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	BlueHeronOnOut
3872957681	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/206933780/original.jpg	https://www.inaturalist.org/photos/206933780					2022-06-17T23:53:41Z	jlgoch		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	jlgoch
3872930911	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/211019482/original.jpg	https://www.inaturalist.org/photos/211019482					2022-07-02T23:41:43Z	pioneerpauline		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	pioneerpauline
3872874901	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/211855835/original.jpg	https://www.inaturalist.org/photos/211855835					2022-07-06T00:10:34Z	BlueHeronOnOut		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	BlueHeronOnOut
3872874901	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/211855853/original.jpg	https://www.inaturalist.org/photos/211855853					2022-07-06T00:10:34Z	BlueHeronOnOut		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	BlueHeronOnOut
3872874901	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/211855812/original.jpg	https://www.inaturalist.org/photos/211855812					2022-07-06T00:10:34Z	BlueHeronOnOut		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	BlueHeronOnOut
3860818834	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/208643098/original.jpeg	https://www.inaturalist.org/photos/208643098					2022-06-24T00:47:32Z	belby		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	belby
3860609227	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/207145374/original.jpg	https://www.inaturalist.org/photos/207145374					2022-06-18T18:50:39Z	Robert Ferraro		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Robert Ferraro
3860609227	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/207145303/original.jpg	https://www.inaturalist.org/photos/207145303					2022-06-18T18:50:39Z	Robert Ferraro		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Robert Ferraro
3860571956	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/208778165/original.jpg	https://www.inaturalist.org/photos/208778165					2022-06-24T18:14:47Z	trlbioblitz		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	trlbioblitz
3860448339	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/205366666/original.jpeg	https://www.inaturalist.org/photos/205366666					2022-06-12T01:44:28Z	Lisa Stevenson		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Lisa Stevenson
3860075569	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/205654390/original.jpeg	https://www.inaturalist.org/photos/205654390					2022-06-12T22:36:58Z	Wayne Longbottom		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Wayne Longbottom
3859477260	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/205079784/original.jpeg	https://www.inaturalist.org/photos/205079784					2022-06-10T23:29:02Z	Wayne Longbottom		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Wayne Longbottom
3859243668	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/205879456/original.jpeg	https://www.inaturalist.org/photos/205879456					2022-06-13T21:54:14Z	mcaroline		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mcaroline
